nconst,had_prior_experience,movie_count,roles,firstYear,movies_directed_after_first
nm4780952,0,0.0,,2011.0,3
nm0087971,0,0.0,,2011.0,0
nm3260687,0,0.0,,2009.0,0
nm3404075,0,0.0,,2009.0,2
nm3402606,0,0.0,,2009.0,0
nm0759916,0,0.0,,2009.0,0
nm3404552,0,0.0,,2007.0,1
nm3404419,0,0.0,,2006.0,3
nm3220385,0,0.0,,2004.0,2
nm3171693,0,0.0,,2009.0,1
nm3402898,0,0.0,,2007.0,0
nm3325717,0,0.0,,2006.0,0
nm1788269,0,0.0,,2009.0,4
nm2939473,0,0.0,,2009.0,1
nm1765332,0,0.0,,2006.0,0
nm3404039,0,0.0,,2008.0,0
nm3269220,0,0.0,,2007.0,0
nm2338011,0,0.0,,2007.0,1
nm2726692,1,1.0,['actor'],2007.0,1
nm3404609,0,0.0,,2007.0,0
nm3402638,0,0.0,,2006.0,1
nm0867307,0,0.0,,2006.0,0
nm1915721,0,0.0,,2007.0,3
nm0476476,1,1.0,['editor'],2007.0,0
nm3400031,0,0.0,,2008.0,0
nm3402700,0,0.0,,2008.0,0
nm0162141,0,0.0,,2007.0,1
nm3407660,0,0.0,,2009.0,1
nm3406544,0,0.0,,2009.0,0
nm3407709,0,0.0,,2009.0,0
nm3399991,0,0.0,,2009.0,1
nm4973228,0,0.0,,2009.0,0
nm3407258,1,1.0,['editor'],2008.0,2
nm2693696,1,1.0,['writer'],2008.0,0
nm3405381,0,0.0,,2007.0,0
nm0865022,0,0.0,,2007.0,1
nm1550971,0,0.0,,2009.0,0
nm2974140,0,0.0,,2007.0,0
nm3400113,0,0.0,,2007.0,1
nm2294501,0,0.0,,2008.0,0
nm2956781,0,0.0,,2005.0,0
nm1543883,0,0.0,,2007.0,0
nm3407674,0,0.0,,2006.0,0
nm3233925,0,0.0,,2007.0,0
nm3233713,0,0.0,,2006.0,0
nm3410790,0,0.0,,2006.0,4
nm3405984,0,0.0,,2009.0,0
nm3399659,0,0.0,,2007.0,2
nm3406876,0,0.0,,2006.0,0
nm3411106,0,0.0,,2006.0,0
nm3393821,0,0.0,,2006.0,1
nm2385782,0,0.0,,2007.0,0
nm3411486,0,0.0,,2009.0,0
nm6163500,0,0.0,,2008.0,1
nm3117623,0,0.0,,2009.0,1
nm3411446,0,0.0,,2007.0,0
nm3399724,0,0.0,,2007.0,0
nm2205339,0,0.0,,2006.0,0
nm3410950,0,0.0,,2006.0,0
nm1934501,0,0.0,,2009.0,0
nm2070949,0,0.0,,2007.0,0
nm12361322,0,0.0,,2007.0,2
nm2155613,0,0.0,,2009.0,1
nm3375643,0,0.0,,2010.0,0
nm12361529,0,0.0,,2009.0,0
nm2295410,1,1.0,['editor'],2009.0,0
nm1547029,0,0.0,,2009.0,0
nm5736440,0,0.0,,2009.0,4
nm12290644,1,7.0,['writer'],2009.0,1
nm3405689,0,0.0,,2009.0,0
nm8501577,0,0.0,,2009.0,0
nm12189024,0,0.0,,2009.0,0
nm12361641,0,0.0,,2009.0,0
nm9813874,0,0.0,,2009.0,1
nm12361655,0,0.0,,2009.0,0
nm12361662,0,0.0,,2009.0,0
nm12361665,0,0.0,,2009.0,0
nm3405079,0,0.0,,2009.0,0
nm12361911,0,0.0,,2006.0,0
nm1148855,0,0.0,,2009.0,0
nm0524519,0,0.0,,2009.0,3
nm1188291,0,0.0,,2009.0,1
nm8332028,0,0.0,,2009.0,0
nm3426961,0,0.0,,2009.0,0
nm5100511,0,0.0,,2012.0,2
nm3441256,0,0.0,,2012.0,3
nm1009767,0,0.0,,2012.0,1
nm2985613,0,0.0,,2007.0,0
nm0397071,0,0.0,,2007.0,2
nm3405870,0,0.0,,2009.0,0
nm3407697,0,0.0,,2009.0,0
nm0555684,1,3.0,['producer'],2009.0,0
nm3404187,0,0.0,,2009.0,2
nm2359044,0,0.0,,2011.0,0
nm9551033,1,1.0,['writer'],2005.0,0
nm12363433,0,0.0,,2013.0,0
nm7131329,0,0.0,,2009.0,1
nm5647611,1,1.0,['writer'],2009.0,0
nm12363532,0,0.0,,2008.0,1
nm3404149,0,0.0,,2006.0,0
nm3411473,0,0.0,,2009.0,0
nm12363667,0,0.0,,2009.0,0
nm12363762,0,0.0,,2008.0,1
nm12363795,0,0.0,,2009.0,0
nm12363826,0,0.0,,2009.0,0
nm13547987,0,0.0,,2009.0,1
nm3607564,0,0.0,,2013.0,3
nm12364231,0,0.0,,2013.0,0
nm4235612,0,0.0,,2009.0,2
nm3337170,0,0.0,,2009.0,1
nm3402563,0,0.0,,2009.0,0
nm1098520,1,4.0,['writer'],2009.0,0
nm0799792,0,0.0,,2009.0,1
nm1264352,0,0.0,,2010.0,2
nm2988808,0,0.0,,2009.0,0
nm2198030,0,0.0,,2009.0,1
nm2536898,0,0.0,,2006.0,1
nm1502944,0,0.0,,2010.0,1
nm12366403,0,0.0,,2013.0,0
nm3618781,0,0.0,,2004.0,8
nm12366788,0,0.0,,2008.0,0
nm0758809,1,1.0,['actor'],2008.0,1
nm1317255,1,1.0,['writer'],2007.0,1
nm1703634,0,0.0,,2007.0,1
nm5038763,0,0.0,,2013.0,2
nm1869088,0,0.0,,2011.0,0
nm2270302,1,1.0,['cinematographer'],2007.0,1
nm2892527,0,0.0,,2012.0,5
nm12370817,0,0.0,,2013.0,0
nm0505381,1,2.0,['producer'],2006.0,2
nm1458339,0,0.0,,2008.0,3
nm2118086,0,0.0,,2008.0,0
nm3404851,0,0.0,,2004.0,0
nm3404780,1,1.0,['producer'],2003.0,0
nm12372358,0,0.0,,2006.0,1
nm1953816,0,0.0,,2005.0,2
nm12372568,0,0.0,,2007.0,0
nm13830088,0,0.0,,2007.0,1
nm3411079,0,0.0,,2008.0,0
nm3411132,0,0.0,,2008.0,1
nm0442399,1,5.0,"['actress', 'production_designer']",2007.0,0
nm0105560,0,0.0,,2007.0,2
nm2269721,0,0.0,,2009.0,1
nm0315266,0,0.0,,2008.0,0
nm3442103,1,3.0,['actor'],2009.0,5
nm12068632,0,0.0,,2013.0,0
nm3410333,1,1.0,['actor'],2009.0,3
nm1409698,1,4.0,['actor'],2005.0,5
nm3225574,0,0.0,,2012.0,2
nm12375704,0,0.0,,2009.0,0
nm12375712,0,0.0,,2009.0,0
nm0511666,0,0.0,,2013.0,0
nm3701636,1,1.0,['actor'],2011.0,4
nm10679513,0,0.0,,2012.0,2
nm1488578,0,0.0,,2011.0,1
nm5012129,0,0.0,,2012.0,2
nm3616925,1,1.0,['actor'],2003.0,0
nm1782949,1,1.0,['actor'],2013.0,1
nm3436585,0,0.0,,2008.0,0
nm2149656,0,0.0,,2009.0,0
nm3408058,0,0.0,,2007.0,8
nm3939666,0,0.0,,2009.0,1
nm0064181,1,11.0,['writer'],2010.0,1
nm3279407,0,0.0,,2006.0,1
nm5479872,0,0.0,,2012.0,5
nm5679600,0,0.0,,2013.0,1
nm3413293,0,0.0,,2008.0,5
nm3423080,0,0.0,,2005.0,0
nm3415846,0,0.0,,2009.0,0
nm3789142,0,0.0,,2011.0,3
nm3425020,0,0.0,,2008.0,3
nm3425183,0,0.0,,2008.0,0
nm3424710,0,0.0,,2008.0,0
nm0007588,0,0.0,,2008.0,1
nm1548476,0,0.0,,2009.0,1
nm1826037,0,0.0,,2009.0,3
nm12380584,0,0.0,,2009.0,0
nm3408937,0,0.0,,2007.0,0
nm3409008,0,0.0,,2006.0,0
nm12380779,0,0.0,,2009.0,0
nm12380783,0,0.0,,2009.0,0
nm3410428,0,0.0,,2009.0,0
nm12380786,0,0.0,,2009.0,0
nm12380811,0,0.0,,2008.0,1
nm3413043,0,0.0,,2007.0,2
nm3413646,0,0.0,,2008.0,0
nm6703749,0,0.0,,2009.0,0
nm5930492,0,0.0,,2007.0,1
nm1554247,0,0.0,,2009.0,0
nm6727088,0,0.0,,2009.0,1
nm4400961,0,0.0,,2003.0,7
nm5239800,0,0.0,,2009.0,0
nm0660234,0,0.0,,2012.0,0
nm3408473,0,0.0,,2009.0,0
nm1475234,0,0.0,,2009.0,0
nm0141260,0,0.0,,2009.0,0
nm2027978,0,0.0,,2007.0,1
nm3059972,1,1.0,['producer'],2009.0,1
nm0215279,0,0.0,,2007.0,0
nm1151784,0,0.0,,2008.0,0
nm3413477,0,0.0,,2005.0,1
nm3645901,0,0.0,,2009.0,4
nm2807882,0,0.0,,2007.0,2
nm3414902,0,0.0,,2008.0,0
nm9543341,0,0.0,,2008.0,0
nm10543249,0,0.0,,2010.0,0
nm3323239,0,0.0,,2008.0,1
nm3409855,0,0.0,,2009.0,0
nm1177186,0,0.0,,2008.0,0
nm3408366,0,0.0,,2007.0,0
nm15070048,0,0.0,,2012.0,2
nm12383162,0,0.0,,2009.0,0
nm3420971,0,0.0,,2007.0,0
nm1642215,0,0.0,,2011.0,2
nm3421358,1,1.0,['cinematographer'],2009.0,0
nm3887808,0,0.0,,2007.0,0
nm2444378,0,0.0,,2005.0,0
nm4038812,0,0.0,,2011.0,3
nm3421060,0,0.0,,2007.0,1
nm0395095,0,0.0,,2004.0,0
nm3424719,0,0.0,,2008.0,3
nm0867114,1,1.0,['writer'],2004.0,3
nm0673963,1,1.0,['actor'],2008.0,1
nm0010080,1,1.0,['actor'],2009.0,3
nm1644013,1,1.0,['writer'],2013.0,2
nm1988881,0,0.0,,2011.0,7
nm2408773,1,1.0,['cinematographer'],2013.0,2
nm10050818,0,0.0,,2013.0,0
nm3911165,0,0.0,,2003.0,0
nm12380731,0,0.0,,2007.0,2
nm5944047,0,0.0,,2013.0,2
nm4166030,0,0.0,,2003.0,2
nm2309537,0,0.0,,2003.0,0
nm0627292,0,0.0,,2003.0,1
nm3258965,0,0.0,,2008.0,1
nm2699804,0,0.0,,2009.0,0
nm2484181,0,0.0,,2009.0,1
nm2384597,0,0.0,,2008.0,1
nm2715645,1,1.0,['producer'],2009.0,1
nm3414791,0,0.0,,2009.0,1
nm4889713,0,0.0,,2013.0,2
nm8520135,0,0.0,,2012.0,1
nm11988737,0,0.0,,2003.0,0
nm0076886,1,1.0,['actress'],2012.0,1
nm4099581,0,0.0,,2013.0,2
nm0369558,0,0.0,,2013.0,3
nm3226413,0,0.0,,2013.0,4
nm0745377,1,4.0,['writer'],2013.0,1
nm4940355,0,0.0,,2012.0,2
nm2058013,1,1.0,['writer'],2009.0,2
nm5408743,0,0.0,,2012.0,1
nm1347297,0,0.0,,2010.0,0
nm3105197,0,0.0,,2009.0,0
nm3415925,0,0.0,,2009.0,0
nm2183545,0,0.0,,2012.0,0
nm4062353,0,0.0,,2010.0,1
nm2696279,1,1.0,['actor'],2012.0,9
nm2812697,1,1.0,['producer'],2011.0,3
nm1039901,0,0.0,,2009.0,5
nm3163062,1,1.0,['actor'],2009.0,0
nm0380718,0,0.0,,2004.0,3
nm1761677,1,11.0,"['actor', 'writer']",2012.0,10
nm5482106,0,0.0,,2012.0,2
nm3204725,0,0.0,,2009.0,2
nm12393050,0,0.0,,2006.0,0
nm4190686,0,0.0,,2010.0,1
nm0181991,1,5.0,"['producer', 'writer']",2004.0,3
nm1027950,1,1.0,['actress'],2008.0,0
nm3412544,0,0.0,,2006.0,0
nm3428332,0,0.0,,2006.0,0
nm3426810,0,0.0,,2006.0,0
nm3070089,0,0.0,,2008.0,1
nm0673829,0,0.0,,2009.0,1
nm3428301,0,0.0,,2008.0,0
nm0353093,1,1.0,['composer'],2009.0,0
nm2239634,0,0.0,,2009.0,0
nm0691223,1,1.0,['writer'],2009.0,3
nm2031842,0,0.0,,2009.0,1
nm4457761,0,0.0,,2013.0,1
nm2653158,0,0.0,,2006.0,0
nm5457423,0,0.0,,2004.0,4
nm11297608,0,0.0,,2006.0,0
nm2880962,0,0.0,,2008.0,0
nm3435797,0,0.0,,2009.0,1
nm1532509,0,0.0,,2006.0,5
nm2568772,0,0.0,,2009.0,1
nm2675513,0,0.0,,2009.0,0
nm3518956,0,0.0,,2009.0,0
nm3517675,0,0.0,,2004.0,0
nm1882753,0,0.0,,2009.0,1
nm1008134,0,0.0,,2008.0,1
nm3518824,0,0.0,,2008.0,2
nm3519234,0,0.0,,2008.0,0
nm3514981,0,0.0,,2008.0,0
nm2039271,1,1.0,['writer'],2009.0,0
nm3215939,0,0.0,,2009.0,0
nm3509348,0,0.0,,2010.0,0
nm1111524,1,25.0,['actor'],2008.0,0
nm1739039,1,1.0,['producer'],2010.0,0
nm1951619,0,0.0,,2009.0,0
nm3442025,0,0.0,,2006.0,0
nm6065655,0,0.0,,2007.0,0
nm3482855,0,0.0,,2006.0,0
nm0641487,0,0.0,,2006.0,0
nm3462562,0,0.0,,2009.0,0
nm2745417,0,0.0,,2007.0,0
nm3497803,0,0.0,,2007.0,2
nm1475442,0,0.0,,2009.0,0
nm3427311,1,1.0,['producer'],2008.0,5
nm3414592,0,0.0,,2007.0,0
nm1473037,0,0.0,,2012.0,1
nm2046189,0,0.0,,2012.0,0
nm2105204,1,1.0,['writer'],2012.0,0
nm3240813,0,0.0,,2006.0,0
nm12397923,0,0.0,,2012.0,0
nm9061286,0,0.0,,2009.0,3
nm12397950,0,0.0,,2012.0,0
nm12397959,0,0.0,,2012.0,0
nm12397961,0,0.0,,2012.0,0
nm12397974,0,0.0,,2012.0,0
nm3391884,0,0.0,,2012.0,0
nm6984993,0,0.0,,2011.0,2
nm9343922,0,0.0,,2012.0,0
nm12398259,0,0.0,,2012.0,0
nm4182581,0,0.0,,2010.0,1
nm4952373,0,0.0,,2008.0,1
nm12398384,0,0.0,,2012.0,0
nm9320867,0,0.0,,2010.0,3
nm4482523,1,1.0,['actor'],2012.0,0
nm6079176,1,1.0,['actor'],2008.0,3
nm12398403,0,0.0,,2007.0,0
nm5016688,0,0.0,,2012.0,0
nm10336854,0,0.0,,2012.0,2
nm12398522,0,0.0,,2004.0,0
nm9309282,0,0.0,,2012.0,0
nm12398636,0,0.0,,2012.0,0
nm12398648,0,0.0,,2012.0,0
nm12398666,0,0.0,,2012.0,0
nm0532157,0,0.0,,2006.0,5
nm4986347,0,0.0,,2013.0,0
nm12398691,0,0.0,,2012.0,0
nm8790210,0,0.0,,2011.0,1
nm7125378,0,0.0,,2011.0,1
nm9106787,0,0.0,,2007.0,1
nm4721929,0,0.0,,2010.0,2
nm12398753,0,0.0,,2011.0,0
nm12398761,0,0.0,,2011.0,0
nm12398766,0,0.0,,2011.0,0
nm7927494,0,0.0,,2011.0,1
nm4986418,0,0.0,,2011.0,0
nm12398835,0,0.0,,2011.0,0
nm9113307,0,0.0,,2007.0,2
nm12398846,0,0.0,,2011.0,0
nm5495044,0,0.0,,2013.0,1
nm1426063,0,0.0,,2011.0,0
nm5411108,0,0.0,,2011.0,1
nm2334719,0,0.0,,2011.0,3
nm12399140,0,0.0,,2010.0,1
nm12399144,0,0.0,,2011.0,0
nm9075875,0,0.0,,2010.0,1
nm12399203,0,0.0,,2011.0,0
nm12399341,0,0.0,,2011.0,0
nm8867399,0,0.0,,2011.0,1
nm6120639,0,0.0,,2005.0,2
nm3018018,0,0.0,,2006.0,0
nm2301250,0,0.0,,2009.0,0
nm1488508,0,0.0,,2008.0,0
nm3430069,0,0.0,,2007.0,2
nm3429386,0,0.0,,2007.0,1
nm3429865,0,0.0,,2009.0,0
nm3430477,0,0.0,,2007.0,0
nm3433513,0,0.0,,2009.0,0
nm8617067,0,0.0,,2009.0,0
nm2127165,1,1.0,['editor'],2009.0,1
nm3136908,0,0.0,,2009.0,4
nm3324272,0,0.0,,2007.0,4
nm1666026,1,1.0,['writer'],2011.0,1
nm3395734,0,0.0,,2010.0,1
nm5485738,0,0.0,,2012.0,4
nm12400860,0,0.0,,2008.0,0
nm12400924,0,0.0,,2008.0,0
nm3218175,1,2.0,"['producer', 'writer']",2011.0,4
nm12400950,0,0.0,,2008.0,0
nm5520905,0,0.0,,2005.0,1
nm6930269,1,1.0,['actor'],2003.0,1
nm3657140,0,0.0,,2009.0,1
nm3433439,0,0.0,,2008.0,2
nm0664929,1,3.0,['producer'],2009.0,2
nm4631074,0,0.0,,2013.0,2
nm3121940,0,0.0,,2010.0,3
nm3417561,0,0.0,,2008.0,0
nm2886158,0,0.0,,2004.0,2
nm2325642,0,0.0,,2009.0,0
nm2325667,0,0.0,,2009.0,0
nm2759023,1,1.0,['editor'],2008.0,0
nm3148277,1,1.0,['producer'],2009.0,0
nm2360545,0,0.0,,2009.0,3
nm3334322,0,0.0,,2007.0,0
nm1666445,1,11.0,"['actor', 'composer']",2009.0,11
nm2286456,0,0.0,,2005.0,2
nm2374455,0,0.0,,2004.0,0
nm1319217,1,1.0,['cinematographer'],2009.0,5
nm2173202,0,0.0,,2009.0,1
nm9315381,0,0.0,,2006.0,0
nm3418032,0,0.0,,2009.0,0
nm12403349,0,0.0,,2007.0,0
nm3430608,0,0.0,,2009.0,0
nm3409926,0,0.0,,2006.0,0
nm3430653,0,0.0,,2008.0,0
nm2551235,0,0.0,,2007.0,0
nm3579158,0,0.0,,2012.0,0
nm3418115,0,0.0,,2009.0,0
nm4726362,0,0.0,,2011.0,2
nm3433869,0,0.0,,2008.0,0
nm2392039,1,1.0,['producer'],2008.0,1
nm3438449,0,0.0,,2011.0,3
nm3434779,0,0.0,,2009.0,0
nm1292695,0,0.0,,2006.0,1
nm0974895,0,0.0,,2006.0,0
nm0093832,0,0.0,,2006.0,0
nm3759010,0,0.0,,2006.0,0
nm3759353,0,0.0,,2006.0,0
nm1229872,0,0.0,,2006.0,0
nm2386243,0,0.0,,2006.0,0
nm3433514,0,0.0,,2006.0,0
nm3735410,0,0.0,,2006.0,0
nm0372497,1,1.0,['actress'],2006.0,0
nm3437456,0,0.0,,2005.0,2
nm3291991,0,0.0,,2009.0,1
nm0270099,1,1.0,['actor'],2006.0,9
nm3236268,0,0.0,,2006.0,0
nm3431800,0,0.0,,2006.0,0
nm3432368,0,0.0,,2006.0,0
nm5098507,0,0.0,,2013.0,3
nm3197651,0,0.0,,2008.0,1
nm3434181,0,0.0,,2008.0,5
nm1497549,0,0.0,,2010.0,0
nm1740518,1,1.0,['cinematographer'],2010.0,0
nm1509811,1,3.0,['composer'],2010.0,0
nm0814763,1,1.0,['editor'],2011.0,0
nm3418423,0,0.0,,2005.0,1
nm3418452,0,0.0,,2009.0,0
nm3418137,0,0.0,,2009.0,0
nm1789549,1,1.0,['writer'],2009.0,0
nm3254617,0,0.0,,2010.0,0
nm3551574,0,0.0,,2006.0,0
nm0271246,0,0.0,,2010.0,2
nm0300944,1,1.0,['writer'],2010.0,2
nm4368334,0,0.0,,2011.0,1
nm0036782,1,1.0,['actor'],2009.0,4
nm0653561,1,9.0,['producer'],2012.0,2
nm3428163,0,0.0,,2008.0,0
nm0348077,1,3.0,['producer'],2009.0,1
nm5746541,0,0.0,,2008.0,3
nm12406985,0,0.0,,2008.0,0
nm12407027,0,0.0,,2008.0,0
nm12407115,0,0.0,,2008.0,0
nm12404480,1,1.0,['producer'],2008.0,0
nm5708718,1,19.0,['writer'],2005.0,5
nm12407663,0,0.0,,2008.0,0
nm12407855,0,0.0,,2008.0,0
nm12407860,0,0.0,,2008.0,0
nm12407916,0,0.0,,2008.0,0
nm12407932,0,0.0,,2008.0,0
nm10275483,0,0.0,,2008.0,1
nm12408055,0,0.0,,2008.0,0
nm12408105,1,1.0,['actor'],2008.0,0
nm5891130,1,4.0,['actor'],2008.0,0
nm12408144,0,0.0,,2008.0,0
nm1353503,1,5.0,"['producer', 'writer']",2008.0,0
nm8028179,0,0.0,,2008.0,0
nm8238462,0,0.0,,2008.0,2
nm12408454,0,0.0,,2008.0,0
nm12408500,0,0.0,,2008.0,0
nm12408610,0,0.0,,2008.0,0
nm12408663,0,0.0,,2006.0,1
nm12408826,0,0.0,,2008.0,0
nm3912271,1,6.0,['actor'],2008.0,0
nm1121543,0,0.0,,2009.0,3
nm2705594,1,2.0,"['editor', 'actor']",2008.0,1
nm6321272,0,0.0,,2013.0,0
nm3428929,0,0.0,,2009.0,0
nm2441903,0,0.0,,2009.0,3
nm1071901,1,1.0,['producer'],2010.0,0
nm3887050,0,0.0,,2010.0,7
nm1396307,0,0.0,,2013.0,1
nm1474808,1,1.0,['producer'],2010.0,1
nm2756264,0,0.0,,2010.0,0
nm3060440,0,0.0,,2012.0,0
nm5957513,0,0.0,,2013.0,3
nm2861244,0,0.0,,2010.0,5
nm12410966,0,0.0,,2007.0,0
nm12411327,0,0.0,,2004.0,0
nm11938955,0,0.0,,2013.0,0
nm12305622,0,0.0,,2013.0,0
nm8991429,0,0.0,,2013.0,1
nm12411615,0,0.0,,2013.0,0
nm12411620,0,0.0,,2013.0,0
nm9159255,1,3.0,['writer'],2010.0,0
nm2440388,0,0.0,,2010.0,0
nm12411727,0,0.0,,2010.0,0
nm9147277,1,1.0,['writer'],2005.0,1
nm5541872,0,0.0,,2010.0,0
nm1732946,0,0.0,,2009.0,3
nm1729104,0,0.0,,2009.0,3
nm2225744,1,1.0,['producer'],2010.0,0
nm1509478,0,0.0,,2009.0,4
nm3437513,0,0.0,,2008.0,1
nm1483077,0,0.0,,2009.0,0
nm0282620,1,2.0,"['producer', 'actor']",2011.0,1
nm4858613,0,0.0,,2012.0,1
nm2739941,1,1.0,['producer'],2008.0,4
nm0621168,0,0.0,,2010.0,2
nm0489995,1,2.0,['writer'],2008.0,3
nm5533965,0,0.0,,2013.0,1
nm0268107,1,2.0,['writer'],2005.0,5
nm9547690,0,0.0,,2009.0,1
nm12414220,0,0.0,,2010.0,0
nm12414250,0,0.0,,2010.0,0
nm9277921,0,0.0,,2010.0,0
nm12414267,0,0.0,,2010.0,0
nm8906784,0,0.0,,2010.0,0
nm9061448,0,0.0,,2008.0,1
nm0346619,1,2.0,['actor'],2010.0,0
nm12414549,0,0.0,,2010.0,0
nm12414555,0,0.0,,2010.0,0
nm6820717,0,0.0,,2013.0,2
nm3601036,0,0.0,,2011.0,2
nm3437856,0,0.0,,2009.0,4
nm3436207,0,0.0,,2009.0,0
nm1103844,0,0.0,,2008.0,0
nm3265338,0,0.0,,2005.0,0
nm0396426,1,1.0,['actor'],2013.0,0
nm10038346,0,0.0,,2012.0,1
nm3419042,0,0.0,,2009.0,0
nm1773075,0,0.0,,2009.0,0
nm2692253,1,1.0,['production_designer'],2008.0,1
nm7245913,0,0.0,,2006.0,1
nm3966188,0,0.0,,2010.0,1
nm3718515,1,1.0,['editor'],2012.0,3
nm12399480,0,0.0,,2009.0,0
nm3433802,0,0.0,,2008.0,0
nm3434047,0,0.0,,2010.0,0
nm3436925,0,0.0,,2008.0,1
nm3437315,0,0.0,,2008.0,1
nm1409098,1,2.0,['cinematographer'],2008.0,3
nm3437731,0,0.0,,2008.0,0
nm1034956,0,0.0,,2007.0,0
nm3439707,0,0.0,,2010.0,0
nm3436306,0,0.0,,2009.0,0
nm3435884,0,0.0,,2013.0,0
nm1636721,0,0.0,,2006.0,0
nm2879340,0,0.0,,2007.0,0
nm3436727,0,0.0,,2009.0,0
nm3436137,0,0.0,,2009.0,1
nm12418442,0,0.0,,2007.0,0
nm3307267,0,0.0,,2007.0,2
nm3440351,0,0.0,,2008.0,1
nm3419672,0,0.0,,2008.0,0
nm2034937,0,0.0,,2008.0,0
nm3079178,0,0.0,,2007.0,0
nm0909782,0,0.0,,2009.0,0
nm1891923,0,0.0,,2008.0,0
nm0180091,0,0.0,,2008.0,4
nm12418981,0,0.0,,2011.0,0
nm12419257,0,0.0,,2007.0,0
nm10211341,0,0.0,,2007.0,1
nm12419275,0,0.0,,2003.0,1
nm1636436,0,0.0,,2007.0,3
nm10306034,0,0.0,,2007.0,1
nm8501578,0,0.0,,2007.0,0
nm14530102,0,0.0,,2007.0,0
nm1656481,1,1.0,['producer'],2010.0,1
nm12419639,0,0.0,,2007.0,0
nm3419448,0,0.0,,2008.0,1
nm3443605,0,0.0,,2008.0,1
nm3443761,0,0.0,,2009.0,0
nm3441825,0,0.0,,2009.0,0
nm2127862,0,0.0,,2009.0,0
nm3355126,0,0.0,,2011.0,3
nm3357373,0,0.0,,2011.0,1
nm4633851,0,0.0,,2004.0,1
nm3998626,0,0.0,,2011.0,2
nm12420921,0,0.0,,2007.0,0
nm12340031,0,0.0,,2007.0,0
nm3832292,0,0.0,,2010.0,8
nm4716297,1,1.0,['cinematographer'],2006.0,1
nm5361794,0,0.0,,2003.0,3
nm3114419,1,1.0,['actor'],2012.0,2
nm2878327,0,0.0,,2006.0,0
nm1910422,0,0.0,,2005.0,0
nm2246780,0,0.0,,2011.0,3
nm3421609,0,0.0,,2005.0,0
nm3442363,0,0.0,,2004.0,1
nm1959318,0,0.0,,2009.0,1
nm3441485,0,0.0,,2006.0,0
nm3441471,0,0.0,,2005.0,0
nm3434342,0,0.0,,2008.0,0
nm0626011,0,0.0,,2007.0,0
nm3420099,0,0.0,,2007.0,0
nm12421826,0,0.0,,2009.0,0
nm2279441,0,0.0,,2009.0,2
nm3436660,0,0.0,,2009.0,0
nm8260693,0,0.0,,2009.0,0
nm3442002,0,0.0,,2006.0,0
nm3442544,0,0.0,,2008.0,0
nm2670242,0,0.0,,2006.0,0
nm3198629,0,0.0,,2005.0,0
nm12422037,0,0.0,,2009.0,0
nm12422100,0,0.0,,2008.0,0
nm11898874,0,0.0,,2009.0,1
nm3434777,0,0.0,,2009.0,0
nm0409986,0,0.0,,2008.0,0
nm3441969,0,0.0,,2009.0,0
nm3443449,0,0.0,,2009.0,0
nm5909831,0,0.0,,2013.0,1
nm3420017,1,1.0,['actor'],2009.0,6
nm3436448,0,0.0,,2009.0,0
nm3436501,0,0.0,,2009.0,1
nm2948313,0,0.0,,2009.0,0
nm1190295,1,1.0,['editor'],2011.0,0
nm3439342,0,0.0,,2009.0,1
nm1343471,0,0.0,,2010.0,1
nm4355606,1,1.0,['writer'],2013.0,1
nm4885733,0,0.0,,2007.0,9
nm12424092,0,0.0,,2010.0,0
nm2844048,1,5.0,['actor'],2011.0,2
nm12424139,0,0.0,,2012.0,0
nm12424138,0,0.0,,2012.0,0
nm5959845,0,0.0,,2005.0,2
nm12424315,0,0.0,,2012.0,0
nm13787346,0,0.0,,2012.0,0
nm9699052,0,0.0,,2005.0,0
nm6202481,0,0.0,,2008.0,2
nm1393967,0,0.0,,2008.0,3
nm0160799,0,0.0,,2010.0,0
nm2900814,0,0.0,,2011.0,1
nm1726531,1,2.0,['writer'],2013.0,1
nm1726912,1,2.0,['writer'],2013.0,1
nm3440641,0,0.0,,2005.0,0
nm3439208,0,0.0,,2008.0,1
nm3407897,0,0.0,,2009.0,5
nm4718760,0,0.0,,2010.0,29
nm2576051,0,0.0,,2010.0,2
nm3440434,0,0.0,,2008.0,0
nm3420632,0,0.0,,2009.0,0
nm3435778,0,0.0,,2009.0,0
nm3437949,0,0.0,,2009.0,0
nm1051346,1,1.0,['actress'],2007.0,0
nm1545414,0,0.0,,2007.0,0
nm1575968,0,0.0,,2007.0,0
nm2606018,0,0.0,,2009.0,0
nm10840251,0,0.0,,2009.0,0
nm4800472,0,0.0,,2011.0,1
nm6287441,0,0.0,,2012.0,0
nm12426946,0,0.0,,2013.0,0
nm0193203,0,0.0,,2004.0,0
nm6315132,0,0.0,,2004.0,1
nm4582757,0,0.0,,2004.0,1
nm3448190,0,0.0,,2010.0,0
nm3445753,0,0.0,,2010.0,0
nm0809877,0,0.0,,2011.0,1
nm2944301,0,0.0,,2009.0,5
nm3244166,0,0.0,,2009.0,1
nm2474513,0,0.0,,2012.0,0
nm1212034,1,3.0,['writer'],2009.0,3
nm3211268,0,0.0,,2012.0,1
nm0627920,0,0.0,,2012.0,0
nm0497320,1,11.0,['cinematographer'],2009.0,0
nm7661116,0,0.0,,2009.0,0
nm12407202,0,0.0,,2007.0,0
nm3330223,0,0.0,,2003.0,6
nm3562941,0,0.0,,2009.0,1
nm3436423,0,0.0,,2005.0,4
